"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,4.916667,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,4.863333,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,10.19,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,10.13,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,10.11,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,10.04,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,10.2,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,9.84,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,9.83,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,10.2,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,10.01,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,10.01,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,10.12,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,10.01,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,9.89,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,9.66,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,8.8,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,9.09,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,8.89,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,8.89,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,9.09,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,8.51,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,4.37,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,4.22,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,4.2,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,4.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,4.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,4.35,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,4.32,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,4.1,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,4.04,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,3.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,3.56,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,3.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,3.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,3.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,3.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,3.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,3.42,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,3.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,3.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,3.35,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,3.36,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,3.35,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,3.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,3.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,3.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,3.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,3.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,3.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,3.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,4.78,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,5.19,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,5.19,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,5.24,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,5.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,5.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,5.23,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,5.38,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,5.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,5.42,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,5.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,5.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,5.25,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,5.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,4.772559,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,4.104871,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,4.19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,3.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,3.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,3.17,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,3.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,2.663483,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,2.751226,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,2.465238,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,1.992128,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,1.984479,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,1.577382,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,1.568784,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,1.555334,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,1.569519,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,1.48581,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,1.459545,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,1.531222,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,1.647718,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,1.743715,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,1.636178,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,1.834091,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,2.283191,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.99203,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.912128,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.844444,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,2.42125,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,3.34,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,5.36,,
